"","order","suborder","greatgroup","series","top","bottom","units","family","subgroup","subgroup_code","class_string","topt","bottomt"
"259","Mollisols","Ustolls","Argiustolls","LOMA","7","20","inches","Fine, smectitic, mesic Aridic Argiustolls","aridic argiustolls","IGER","Fine, smectitic, mesic",17.78,50.8
"260","Mollisols","Ustolls","Argiustolls","LORETTO","7","20","inches","Fine-loamy, mixed, superactive, mesic Udic Argiustolls","udic argiustolls","IGES","Fine-loamy, mixed, superactive, mesic",17.78,50.8
"261","Mollisols","Xerolls","Haploxerolls","LOUIECREEK","7","15","inches","Loamy-skeletal, isotic, mesic Vitrandic Haploxerolls","vitrandic haploxerolls","IFFH","Loamy-skeletal, isotic, mesic",17.78,38.1
"262","Mollisols","Aquolls","Calciaquolls","LOWE","7","36","inches","Fine-loamy, mixed, superactive, frigid Typic Calciaquolls","typic calciaquolls","IBDC","Fine-loamy, mixed, superactive, frigid",17.78,91.44
"263","Mollisols","Cryolls","Argicryolls","LUCKY","7","15","inches","Fine-loamy, mixed, superactive Ustic Argicryolls","ustic argicryolls","IEDL","Fine-loamy, mixed, superactive",17.78,38.1
"264","Mollisols","Xerolls","Calcixerolls","LUNDY","7","16","inches","Loamy-skeletal, carbonatic, frigid Lithic Calcixerolls","lithic calcixerolls","IFDB","Loamy-skeletal, carbonatic, frigid",17.78,40.64
"265","Mollisols","Aquolls","Natraquolls","LUTE","7","16","inches","Fine-loamy, mixed, superactive, mesic Typic Natraquolls","typic natraquolls","IBCD","Fine-loamy, mixed, superactive, mesic",17.78,40.64
"266","Mollisols","Cryolls","Argicryolls","LYMANSON","7","15","inches","Fine-loamy, mixed, superactive Ustic Argicryolls","ustic argicryolls","IEDL","Fine-loamy, mixed, superactive",17.78,38.1
"267","Mollisols","Udolls","Hapludolls","MADDOCK","7","16","inches","Sandy, mixed, frigid Entic Hapludolls","entic hapludolls","IHFR","Sandy, mixed, frigid",17.78,40.64
"268","Mollisols","Xerolls","Argixerolls","MADRAS","7","14","inches","Fine-loamy, mixed, superactive, mesic Aridic Argixerolls","aridic argixerolls","IFES","Fine-loamy, mixed, superactive, mesic",17.78,35.56
"269","Mollisols","Xerolls","Haploxerolls","MAGALLON","7","10","inches","Sandy, mixed, mesic Aridic Haploxerolls","aridic haploxerolls","IFFY","Sandy, mixed, mesic",17.78,25.4
"270","Mollisols","Aquolls","Calciaquolls","MAHONEY","7","18","inches","Fine-silty over sandy or sandy-skeletal, mixed, superactive, frigid Aeric Calciaquolls","aeric calciaquolls","IBDB","Fine-silty over sandy or sandy-skeletal, mixed, superactive, frigid",17.78,45.72
"271","Mollisols","Xerolls","Palexerolls","MAHOON","7","12","inches","Fine, smectitic, mesic Aridic Palexerolls","aridic palexerolls","IFCG","Fine, smectitic, mesic",17.78,30.48
"272","Mollisols","Ustolls","Natrustolls","MALTESE","7","23","inches","Fine, smectitic, frigid Torrertic Natrustolls","torrertic natrustolls","IGBB","Fine, smectitic, frigid",17.78,58.42
"273","Mollisols","Xerolls","Durixerolls","MANARD","7","11","inches","Fine, smectitic, frigid Typic Durixerolls","typic durixerolls","IFAP","Fine, smectitic, frigid",17.78,27.94
"274","Mollisols","Ustolls","Haplustolls","MANNING","7","16","inches","Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","IGGZe","Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, frigid",17.78,40.64
"275","Mollisols","Xerolls","Haploxerolls","MANSONIA","7","12","inches","Ashy, glassy, mesic Vitrandic Haploxerolls","vitrandic haploxerolls","IFFH","Ashy, glassy, mesic",17.78,30.48
"276","Mollisols","Ustolls","Argiustolls","MANTER","18","48","centimeters","Coarse-loamy, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Coarse-loamy, mixed, superactive, mesic",18,48
"277","Mollisols","Ustolls","Argiustolls","MARMARTH","7","16","inches","Fine-loamy, mixed, superactive, frigid Aridic Argiustolls","aridic argiustolls","IGER","Fine-loamy, mixed, superactive, frigid",17.78,40.64
"278","Mollisols","Aquolls","Calciaquolls","MARYSLAND","7","30","inches","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid Typic Calciaquolls","typic calciaquolls","IBDC","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid",17.78,76.2
"279","Mollisols","Aquolls","Calciaquolls","MAVIE","7","16","inches","Sandy-skeletal over loamy, mixed, superactive, frigid Typic Calciaquolls","typic calciaquolls","IBDC","Sandy-skeletal over loamy, mixed, superactive, frigid",17.78,40.64
"280","Mollisols","Ustolls","Argiustolls","MAWER","7","16","inches","Coarse-loamy, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Coarse-loamy, mixed, superactive, mesic",17.78,40.64
"281","Mollisols","Ustolls","Haplustolls","MAX","7","16","inches","Fine-loamy, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","IGGZe","Fine-loamy, mixed, superactive, frigid",17.78,40.64
"282","Mollisols","Udolls","Calciudolls","MCINTOSH","7","16","inches","Fine-silty, mixed, superactive, frigid Aquic Calciudolls","aquic calciudolls","IHBD","Fine-silty, mixed, superactive, frigid",17.78,40.64
"283","Mollisols","Aquolls","Calciaquolls","MCKRANZ","7","16","inches","Fine-silty, mixed, superactive, frigid Aeric Calciaquolls","aeric calciaquolls","IBDB","Fine-silty, mixed, superactive, frigid",17.78,40.64
"284","Mollisols","Ustolls","Argiustolls","MENTO","7","20","inches","Fine, smectitic, mesic Typic Argiustolls","typic argiustolls","IGEU","Fine, smectitic, mesic",17.78,50.8
"285","Mollisols","Ustolls","Haplustolls","MERGEL","7","15","inches","Loamy-skeletal, mixed, superactive, frigid Torriorthentic Haplustolls","torriorthentic haplustolls","IGGX","Loamy-skeletal, mixed, superactive, frigid",17.78,38.1
"286","Mollisols","Xerolls","Argixerolls","MERLIN","18","40","cm","Clayey, smectitic, frigid Lithic Argixerolls","lithic argixerolls","IFEC","Clayey, smectitic, frigid",18,40
"287","Mollisols","Udolls","Argiudolls","METIGOSHE","7","11","inches","Coarse-loamy, mixed, superactive, frigid Alfic Argiudolls","alfic argiudolls","IHDR","Coarse-loamy, mixed, superactive, frigid",17.78,27.94
"288","Mollisols","Cryolls","Argicryolls","MICHELSON","18","28","cm","Fine-loamy, mixed, superactive Calcic Argicryolls","calcic argicryolls","IEDJ","Fine-loamy, mixed, superactive",18,28
"289","Mollisols","Cryolls","Haplocryolls","MIDFORK","7","15","inches","Loamy-skeletal, mixed, superactive Typic Haplocryolls","typic haplocryolls","IEFP","Loamy-skeletal, mixed, superactive",17.78,38.1
"290","Vertisols","Usterts","Haplusterts","MILLBORO","18","48","centimeters","Fine, smectitic, mesic Typic Haplusterts","typic haplusterts","FEEP","Fine, smectitic, mesic",18,48
"291","Mollisols","Ustolls","Haplustolls","MISSLER","7","20","inches","Fine, mixed, active, thermic Typic Haplustolls","typic haplustolls","IGGZe","Fine, mixed, active, thermic",17.78,50.8
"292","Mollisols","Aquolls","Calciaquolls","MORITZ","7","24","inches","Fine-loamy, mixed, superactive, frigid Aeric Calciaquolls","aeric calciaquolls","IBDB","Fine-loamy, mixed, superactive, frigid",17.78,60.96
"293","Mollisols","Udolls","Hapludolls","MOSFORD","7","20","inches","Sandy, mixed, frigid Typic Hapludolls","typic hapludolls","IHFS","Sandy, mixed, frigid",17.78,50.8
"294","Mollisols","Ustolls","Natrustolls","MOSHER","7","20","inches","Fine, smectitic, mesic Vertic Natrustolls","vertic natrustolls","IGBE","Fine, smectitic, mesic",17.78,50.8
"295","Mollisols","Ustolls","Argiustolls","MOSKEE","7","20","inches","Fine-loamy, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Fine-loamy, mixed, superactive, mesic",17.78,50.8
"296","Mollisols","Aquolls","Cryaquolls","MOSLANDER","7","19","inches","Fine-loamy, mixed, superactive, calcareous Typic Cryaquolls","typic cryaquolls","IBAH","Fine-loamy, mixed, superactive, calcareous",17.78,48.26
"297","Mollisols","Cryolls","Argicryolls","MOSROC","7","15","inches","Loamy-skeletal, mixed, superactive Lithic Argicryolls","lithic argicryolls","IEDA","Loamy-skeletal, mixed, superactive",17.78,38.1
"298","Mollisols","Ustolls","Haplustolls","MOTT","7","16","inches","Coarse-loamy, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","IGGZe","Coarse-loamy, mixed, superactive, frigid",17.78,40.64
"299","Mollisols","Xerolls","Calcixerolls","MOWER","7","12","inches","Fine-loamy, carbonatic, frigid Typic Calcixerolls","typic calcixerolls","IFDJ","Fine-loamy, carbonatic, frigid",17.78,30.48
"300","Mollisols","Ustolls","Calciustolls","MUDCREE","7","12","inches","Fine-loamy, mixed, superactive, frigid Typic Calciustolls","typic calciustolls","IGCN","Fine-loamy, mixed, superactive, frigid",17.78,30.48
"301","Mollisols","Xerolls","Palexerolls","MULEYPOINT","7","12","inches","Loamy, mixed, superactive, mesic, shallow Petrocalcic Palexerolls","petrocalcic palexerolls","IFCH","Loamy, mixed, superactive, mesic, shallow",17.78,30.48
"302","Mollisols","Xerolls","Argixerolls","NACHES","7","16","inches","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Aridic Argixerolls","aridic argixerolls","IFES","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic",17.78,40.64
"303",NA,NA,NA,"NARK","7","10","inches","Fine-loamy, mixed, frigid Aridic Durixerolls",NA,NA,NA,17.78,25.4
"304","Mollisols","Cryolls","Argicryolls","NATHALE","7","12","inches","Loamy-skeletal, mixed, superactive Ustic Argicryolls","ustic argicryolls","IEDL","Loamy-skeletal, mixed, superactive",17.78,30.48
"305","Mollisols","Ustolls","Argiustolls","NEDERLAND","7","19","inches","Loamy-skeletal, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Loamy-skeletal, mixed, superactive, mesic",17.78,48.26
"306","Mollisols","Udolls","Argiudolls","NEWFOLDEN","7","18","inches","Clayey over loamy, smectitic over mixed, superactive, frigid Oxyaquic Argiudolls","oxyaquic argiudolls","IHDM","Clayey over loamy, smectitic over mixed, superactive, frigid",17.78,45.72
"307",NA,NA,NA,"NIBSON","7","10","inches","Loamy, carbonatic, mesic, shallow Entic
Haplustolls",NA,NA,NA,17.78,25.4
"308","Mollisols","Ustolls","Haplustolls","NIDIX","18","25","centimeters","Loamy-skeletal, mixed, superactive, mesic Aridic Haplustolls","aridic haplustolls","IGGY","Loamy-skeletal, mixed, superactive, mesic",18,25
"309","Mollisols","Cryolls","Argicryolls","NIELSEN","7","15","inches","Loamy-skeletal, mixed, superactive Lithic Argicryolls","lithic argicryolls","IEDA","Loamy-skeletal, mixed, superactive",17.78,38.1
"310","Mollisols","Aquolls","Calciaquolls","NIELSVILLE","7","24","inches","Fine-silty, mixed, superactive, frigid Typic Calciaquolls","typic calciaquolls","IBDC","Fine-silty, mixed, superactive, frigid",17.78,60.96
"311","Mollisols","Ustolls","Argiustolls","NILRAP","7","15","inches","Clayey over loamy-skeletal, smectitic over mixed, superactive, frigid Aridic Argiustolls","aridic argiustolls","IGER","Clayey over loamy-skeletal, smectitic over mixed, superactive, frigid",17.78,38.1
"312","Mollisols","Xerolls","Haploxerolls","NIMS","7","20","inches","Fine-loamy, mixed, superactive, mesic Calcic Haploxerolls","calcic haploxerolls","IFFZd","Fine-loamy, mixed, superactive, mesic",17.78,50.8
"313","Mollisols","Ustolls","Calciustolls","NINOT","7","10","inches","Fine-loamy, carbonatic, frigid Aridic Calciustolls","aridic calciustolls","IGCL","Fine-loamy, carbonatic, frigid",17.78,25.4
"314","Mollisols","Xerolls","Durixerolls","NIVA","7","18","inches","Clayey, smectitic, mesic, shallow Typic Durixerolls","typic durixerolls","IFAP","Clayey, smectitic, mesic, shallow",17.78,45.72
"315","Mollisols","Aquolls","Endoaquolls","NIWOT","7","20","inches","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Endoaquolls","typic endoaquolls","IBGK","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic",17.78,50.8
"316","Mollisols","Ustolls","Argiustolls","NODEN","7","15","inches","Fine-loamy, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Fine-loamy, mixed, superactive, mesic",17.78,38.1
"317","Mollisols","Ustolls","Natrustolls","NOONAN","7","22","inches","Fine, smectitic, frigid Typic Natrustolls","typic natrustolls","IGBL","Fine, smectitic, frigid",17.78,55.88
"318","Mollisols","Ustolls","Haplustolls","NOVINA","18","51","centimeters","Coarse-loamy, mixed, superactive, mesic Fluvaquentic Haplustolls","fluvaquentic haplustolls","IGGS","Coarse-loamy, mixed, superactive, mesic",18,51
"319","Mollisols","Ustolls","Argiustolls","NUNNSTON","7","15","inches","Fine, smectitic, frigid Vertic Argiustolls","vertic argiustolls","IGEI","Fine, smectitic, frigid",17.78,38.1
"320","Mollisols","Udolls","Argiudolls","OAKCREEK","7","16","inches","Fine-loamy, mixed, superactive, frigid Oxyaquic Argiudolls","oxyaquic argiudolls","IHDM","Fine-loamy, mixed, superactive, frigid",17.78,40.64
"321","Mollisols","Xerolls","Argixerolls","OCAMBEE","7","16","inches","Clayey-skeletal, mixed, superactive, mesic Calcic Argixerolls","calcic argixerolls","IFET","Clayey-skeletal, mixed, superactive, mesic",17.78,40.64
"322","Mollisols","Ustolls","Haplustolls","OGLALA","7","20","inches","Coarse-silty, mixed, superactive, mesic Aridic Haplustolls","aridic haplustolls","IGGY","Coarse-silty, mixed, superactive, mesic",17.78,50.8
"323","Mollisols","Ustolls","Argiustolls","OKO","7","20","inches","Fine, smectitic, mesic Vertic Argiustolls","vertic argiustolls","IGEI","Fine, smectitic, mesic",17.78,50.8
"324","Mollisols","Xerolls","Haploxerolls","OLEX","7","15","inches","Loamy-skeletal, mixed, superactive, mesic Calcidic Haploxerolls","calcidic haploxerolls","IFFV","Loamy-skeletal, mixed, superactive, mesic",17.78,38.1
"325","Mollisols","Udolls","Argiudolls","OLGA","7","16","inches","Fine, smectitic, frigid Alfic Vertic Argiudolls","alfic vertic argiudolls","IHDF","Fine, smectitic, frigid",17.78,40.64
"326","Mollisols","Xerolls","Durixerolls","OMAK","7","14","inches","Fine, isotic, mesic Vitrandic Durixerolls","vitrandic durixerolls","IFAC","Fine, isotic, mesic",17.78,35.56
"327","Mollisols","Ustolls","Haplustolls","OMIO","7","16","inches","Fine-silty, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","IGGZe","Fine-silty, mixed, superactive, frigid",17.78,40.64
"328","Mollisols","Udolls","Hapludolls","OMSRUD","7","20","inches","Fine-loamy, mixed, superactive, mesic Typic Hapludolls","typic hapludolls","IHFS","Fine-loamy, mixed, superactive, mesic",17.78,50.8
"329","Mollisols","Xerolls","Haploxerolls","ONAQUI","7","16","inches","Loamy-skeletal, mixed, superactive, frigid Lithic Haploxerolls","lithic haploxerolls","IFFC","Loamy-skeletal, mixed, superactive, frigid",17.78,40.64
"330","Mollisols","Udolls","Hapludolls","ONSTAD","7","16","inches","Coarse-loamy, mixed, superactive, frigid Oxyaquic Hapludolls","oxyaquic hapludolls","IHFO","Coarse-loamy, mixed, superactive, frigid",17.78,40.64
"331","Mollisols","Ustolls","Haplustolls","ORTON","7","15","inches","Coarse-loamy, mixed, superactive, mesic Typic Haplustolls","typic haplustolls","IGGZe","Coarse-loamy, mixed, superactive, mesic",17.78,38.1
"332","Mollisols","Udolls","Calciudolls","ORTONVILLE","7","18","inches","Coarse-loamy, mixed, superactive, frigid Aquic Calciudolls","aquic calciudolls","IHBD","Coarse-loamy, mixed, superactive, frigid",17.78,45.72
"333","Mollisols","Udolls","Hapludolls","OSAKIS","7","16","inches","Sandy, mixed, frigid Oxyaquic Hapludolls","oxyaquic hapludolls","IHFO","Sandy, mixed, frigid",17.78,40.64
"334","Mollisols","Xerolls","Haploxerolls","OWHI","7","15","inches","Sandy-skeletal, mixed, mesic Vitrandic Haploxerolls","vitrandic haploxerolls","IFFH","Sandy-skeletal, mixed, mesic",17.78,38.1
"335","Mollisols","Xerolls","Durixerolls","OXWALL","18","38","centimeters","Clayey, smectitic, mesic, shallow Palexerollic Durixerolls","palexerollic durixerolls","IFAL","Clayey, smectitic, mesic, shallow",18,38
"336","Mollisols","Udolls","Argiudolls","OYLEN","7","16","inches","Coarse-loamy, mixed, superactive, frigid Oxyaquic Argiudolls","oxyaquic argiudolls","IHDM","Coarse-loamy, mixed, superactive, frigid",17.78,40.64
"337","Mollisols","Xerolls","Haploxerolls","PAESL","7","12","inches","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid Torrifluventic Haploxerolls","torrifluventic haploxerolls","IFFT","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid",17.78,30.48
"338","Mollisols","Cryolls","Calcicryolls","PAHREAH","7","16","inches","Loamy-skeletal, carbonatic Ustic Calcicryolls","ustic calcicryolls","IEEE","Loamy-skeletal, carbonatic",17.78,40.64
"339","Mollisols","Ustolls","Argiustolls","PALMER CANYON","7","20","inches","Fine-loamy, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Fine-loamy, mixed, superactive, mesic",17.78,50.8
"340","Mollisols","Cryolls","Argicryolls","PANDO","7","16","inches","Loamy-skeletal, mixed, superactive Alfic Argicryolls","alfic argicryolls","IEDK","Loamy-skeletal, mixed, superactive",17.78,40.64
"341","Mollisols","Xerolls","Haploxerolls","PANDOAH","7","16","inches","Loamy-skeletal, mixed, superactive, frigid Calcidic Haploxerolls","calcidic haploxerolls","IFFV","Loamy-skeletal, mixed, superactive, frigid",17.78,40.64
"342","Mollisols","Ustolls","Argiustolls","PANGUITCH","7","12","inches","Coarse-loamy, mixed, superactive, frigid Typic Argiustolls","typic argiustolls","IGEU","Coarse-loamy, mixed, superactive, frigid",17.78,30.48
"343","Mollisols","Xerolls","Argixerolls","PARSNIP","7","15","inches","Loamy, mixed, superactive, frigid Lithic Argixerolls","lithic argixerolls","IFEC","Loamy, mixed, superactive, frigid",17.78,38.1
"344","Mollisols","Udolls","Argiudolls","PEEVER","7","16","inches","Fine, smectitic, frigid Vertic Argiudolls","vertic argiudolls","IHDG","Fine, smectitic, frigid",17.78,40.64
"345","Mollisols","Ustolls","Haplustolls","PENDANT","7","15","inches","Loamy-skeletal, carbonatic, frigid Aridic Lithic Haplustolls","aridic lithic haplustolls","IGGC","Loamy-skeletal, carbonatic, frigid",17.78,38.1
"346","Mollisols","Ustolls","Argiustolls","PENINSULA","7","16","inches","Fine, smectitic, frigid Calcidic Argiustolls","calcidic argiustolls","IGEQ","Fine, smectitic, frigid",17.78,40.64
"347","Mollisols","Aquolls","Calciaquolls","PERCY","7","14","inches","Coarse-loamy, mixed, superactive, frigid Typic Calciaquolls","typic calciaquolls","IBDC","Coarse-loamy, mixed, superactive, frigid",17.78,35.56
"348","Mollisols","Xerolls","Haploxerolls","PESHASTIN","7","16","inches","Loamy-skeletal, mixed, superactive, mesic Calcidic Haploxerolls","calcidic haploxerolls","IFFV","Loamy-skeletal, mixed, superactive, mesic",17.78,40.64
"349","Mollisols","Ustolls","Haplustolls","PESMORE","7","15","inches","Loamy-skeletal, micaceous, frigid Torriorthentic Haplustolls","torriorthentic haplustolls","IGGX","Loamy-skeletal, micaceous, frigid",17.78,38.1
"350","Alfisols","Udalfs","Hapludalfs","PETELLEN","18","49","centimeters","Loamy-skeletal, mixed, superactive, isomesic Mollic Hapludalfs","mollic hapludalfs","JEJZc","Loamy-skeletal, mixed, superactive, isomesic",18,49
"351","Mollisols","Udolls","Hapludolls","PILOT GROVE","7","20","inches","Sandy, mixed, mesic Typic Hapludolls","typic hapludolls","IHFS","Sandy, mixed, mesic",17.78,50.8
"352","Mollisols","Ustolls","Paleustolls","PLATMAK","7","15","inches","Fine, smectitic, mesic Aridic Paleustolls","aridic paleustolls","IGDH","Fine, smectitic, mesic",17.78,38.1
"353","Mollisols","Ustolls","Paleustolls","PLATNER","18","51","centimeters","Fine, smectitic, mesic Aridic Paleustolls","aridic paleustolls","IGDH","Fine, smectitic, mesic",18,51
"354","Mollisols","Ustolls","Paleustolls","PLATSHER","7","19","inches","Fine, smectitic, mesic Aridic Paleustolls","aridic paleustolls","IGDH","Fine, smectitic, mesic",17.78,48.26
"355","Mollisols","Xerolls","Haploxerolls","POGUE","7","16","inches","Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Aridic Haploxerolls","aridic haploxerolls","IFFY","Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic",17.78,40.64
"356","Mollisols","Udolls","Hapludolls","POINSETT","18","41","centimeters","Fine-silty, mixed, superactive, frigid Calcic Hapludolls","calcic hapludolls","IHFQ","Fine-silty, mixed, superactive, frigid",18,41
"357","Mollisols","Udolls","Hapludolls","PONCA","7","10","inches","Fine-silty, mixed, superactive, mesic Typic Hapludolls","typic hapludolls","IHFS","Fine-silty, mixed, superactive, mesic",17.78,25.4
"358","Mollisols","Ustolls","Haplustolls","PONDEROSA","7","20","inches","Coarse-loamy, mixed, superactive, mesic Torriorthentic Haplustolls","torriorthentic haplustolls","IGGX","Coarse-loamy, mixed, superactive, mesic",17.78,50.8
"359","Mollisols","Ustolls","Natrustolls","PORTAL","7","14","inches","Coarse-loamy, mixed, superactive, frigid Typic Natrustolls","typic natrustolls","IGBL","Coarse-loamy, mixed, superactive, frigid",17.78,35.56
"360","Mollisols","Xerolls","Natrixerolls","POST","7","9","inches","Very-fine, illitic, frigid Typic Natrixerolls","typic natrixerolls","IFBF","Very-fine, illitic, frigid",17.78,22.86
"361","Mollisols","Ustolls","Argiustolls","PRIMEN","7","20","inches","Clayey, smectitic, mesic, shallow Aridic Argiustolls","aridic argiustolls","IGER","Clayey, smectitic, mesic, shallow",17.78,50.8
"362","Vertisols","Usterts","Haplusterts","PROMISE","18","41","centimeters","Very-fine, smectitic, mesic Typic Haplusterts","typic haplusterts","FEEP","Very-fine, smectitic, mesic",18,41
"363","Mollisols","Ustolls","Haplustolls","QUARTERBACK","18","51","centimeters","Coarse-loamy, mixed, superactive, mesic Torrifluventic Haplustolls","torrifluventic haplustolls","IGGW","Coarse-loamy, mixed, superactive, mesic",18,51
"364","Mollisols","Xerolls","Haploxerolls","QUICKSILVER","18","25","cm","Loamy, mixed, superactive, frigid Lithic Haploxerolls","lithic haploxerolls","IFFC","Loamy, mixed, superactive, frigid",18,25
"365","Mollisols","Cryolls","Argicryolls","QUIETUS","7","15","inches","Fine-loamy, mixed, superactive Typic Argicryolls","typic argicryolls","IEDN","Fine-loamy, mixed, superactive",17.78,38.1
"366","Mollisols","Ustolls","Argiustolls","RABER","7","18","inches","Fine, smectitic, mesic Typic Argiustolls","typic argiustolls","IGEU","Fine, smectitic, mesic",17.78,45.72
"367","Mollisols","Ustolls","Argiustolls","RALPH","7","11","inches","Fine-silty, mixed, superactive, frigid Aridic Argiustolls","aridic argiustolls","IGER","Fine-silty, mixed, superactive, frigid",17.78,27.94
"368","Mollisols","Xerolls","Durixerolls","RANGEE","7","15","inches"," Very-fine, smectitic, mesic Abruptic Argiduridic Durixerolls","abruptic argiduridic durixerolls","IFAF","Very-fine, smectitic, mesic",17.78,38.1
"369","Mollisols","Aquolls","Natraquolls","RANSLO","7","40","inches","Fine, smectitic, frigid Typic Natraquolls","typic natraquolls","IBCD","Fine, smectitic, frigid",17.78,101.6
"370","Mollisols","Ustolls","Argiustolls","RECLUSE","7","19","inches","Fine-loamy, mixed, superactive, mesic Aridic Argiustolls","aridic argiustolls","IGER","Fine-loamy, mixed, superactive, mesic",17.78,48.26
"371","Mollisols","Xerolls","Haploxerolls","REDCANYON","18","50","cm","Loamy-skeletal, mixed, superactive, mesic Calcidic Haploxerolls","calcidic haploxerolls","IFFV","Loamy-skeletal, mixed, superactive, mesic",18,50
"372","Mollisols","Xerolls","Haploxerolls","REDCLIFF","7","16","inches","Loamy-skeletal, mixed, superactive, mesic Aridic Haploxerolls","aridic haploxerolls","IFFY","Loamy-skeletal, mixed, superactive, mesic",17.78,40.64
"373","Mollisols","Rendolls","Cryrendolls","REDMANSON","7","19","inches","Loamy-skeletal, carbonatic Typic Cryrendolls","typic cryrendolls","ICAB","Loamy-skeletal, carbonatic",17.78,48.26
"374","Mollisols","Xerolls","Haploxerolls","REDMOND","7","14","inches","Fine-loamy, mixed, superactive, mesic Vitritorrandic Haploxerolls","vitritorrandic haploxerolls","IFFG","Fine-loamy, mixed, superactive, mesic",17.78,35.56
"375","Mollisols","Ustolls","Argiustolls","REDNUN","7","19","inches","Fine, smectitic, mesic Aridic Argiustolls","aridic argiustolls","IGER","Fine, smectitic, mesic",17.78,48.26
"376","Mollisols","Ustolls","Calciustolls","REDSTOE","7","12","inches","Fine-silty, mixed, superactive, mesic Typic Calciustolls","typic calciustolls","IGCN","Fine-silty, mixed, superactive, mesic",17.78,30.48
"377","Mollisols","Ustolls","Argiustolls","REE","7","20","inches","Fine-loamy, mixed, superactive, mesic Typic Argiustolls","typic argiustolls","IGEU","Fine-loamy, mixed, superactive, mesic",17.78,50.8
"378","Mollisols","Aquolls","Calciaquolls","REGAN","7","12","inches","Fine-silty, mixed, superactive, frigid Typic Calciaquolls","typic calciaquolls","IBDC","Fine-silty, mixed, superactive, frigid",17.78,30.48
"379","Mollisols","Ustolls","Argiustolls","REGET","7","19","inches","Fine, smectitic, frigid Vertic Argiustolls","vertic argiustolls","IGEI","Fine, smectitic, frigid",17.78,48.26
"380","Mollisols","Xerolls","Argixerolls","REILLOC","7","13","inches","Loamy-skeletal, mixed, superactive, mesic Lithic Ultic Argixerolls","lithic ultic argixerolls","IFEB","Loamy-skeletal, mixed, superactive, mesic",17.78,33.02
"381","Mollisols","Udolls","Argiudolls","REINER","7","16","inches","Fine-loamy, mixed, superactive, frigid Oxyaquic Argiudolls","oxyaquic argiudolls","IHDM","Fine-loamy, mixed, superactive, frigid",17.78,40.64
"382","Vertisols","Aquerts","Calciaquerts","REIS","7","18","inches","Fine, smectitic, frigid Typic Calciaquerts","typic calciaquerts","FAEB","Fine, smectitic, frigid",17.78,45.72
"383","Mollisols","Xerolls","Haploxerolls","REUTER","7","12","inches","Loamy, mixed, superactive, mesic, shallow Vitritorrandic Haploxerolls","vitritorrandic haploxerolls","IFFG","Loamy, mixed, superactive, mesic, shallow",17.78,30.48
"384","Mollisols","Xerolls","Durixerolls","REVOR","7","10","inches","Loamy-skeletal, mixed, superactive, mesic, shallow Haploxerollic Durixerolls","haploxerollic durixerolls","IFAN","Loamy-skeletal, mixed, superactive, mesic, shallow",17.78,25.4
"385","Mollisols","Ustolls","Haplustolls","RHAME","7","14","inches","Coarse-loamy, mixed, superactive, frigid Aridic Haplustolls","aridic haplustolls","IGGY","Coarse-loamy, mixed, superactive, frigid",17.78,35.56
"386","Mollisols","Xerolls","Haploxerolls","RHEA","7","20","inches","Fine-silty, mixed, superactive, mesic Calcic Haploxerolls","calcic haploxerolls","IFFZd","Fine-silty, mixed, superactive, mesic",17.78,50.8
"387","Mollisols","Ustolls","Haplustolls","RINGLING","7","14","inches","Loamy-skeletal over fragmental, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","IGGZe","Loamy-skeletal over fragmental, mixed, superactive, frigid",17.78,35.56
"388","Mollisols","Xerolls","Haploxerolls","RIRIE","18","40","cm","Coarse-silty, mixed, superactive, frigid Calcic Haploxerolls","calcic haploxerolls","IFFZd","Coarse-silty, mixed, superactive, frigid",18,40
"389","Mollisols","Ustolls","Calciustolls","ROCKERVILLE","18","38","cm","Loamy-skeletal, mixed, superactive, frigid Lithic Calciustolls","lithic calciustolls","IGCC","Loamy-skeletal, mixed, superactive, frigid",18,38
